id,temperatureVal,currentVal,vibrationVal,rpmVal,receivedTime,classifier,intClassifier
2221,21.51,0.54,70.59,1295,2016-03-05 11:59:58,load,4
2222,21.52,0.54,66.04,1295,2016-03-05 12:00:00,load,4
2223,21.5,0.55,65.49,1288,2016-03-05 12:00:02,load,4
2224,21.51,0.54,67.66,1292,2016-03-05 12:00:05,load,4
2225,21.54,0.54,70.7,1304,2016-03-05 12:00:07,load,4
2226,21.53,0.54,76.5,1303,2016-03-05 12:00:09,load,4
2227,21.56,0.36,79.41,1297,2016-03-05 12:00:11,load,4
2228,21.58,0.01,89.84,1172,2016-03-05 12:00:13,load,4
2229,21.6,0,78.36,685,2016-03-05 12:00:15,load,4
2230,21.58,0,67.72,149,2016-03-05 12:00:17,load,4
2231,21.6,0,59.89,0,2016-03-05 12:00:19,load,4
2232,21.6,0,53.42,0,2016-03-05 12:00:21,load,4
2233,21.59,0,52.02,0,2016-03-05 12:00:23,load,4
2234,21.57,0,47.34,0,2016-03-05 12:00:25,load,4
2235,21.6,0,44.49,0,2016-03-05 12:00:27,load,4
2236,21.58,0,40.07,0,2016-03-05 12:00:29,load,4
2237,21.6,0,35.55,0,2016-03-05 12:00:31,load,4
2238,21.64,0,30.3,0,2016-03-05 12:00:33,load,4
2239,21.58,0,24.15,0,2016-03-05 12:00:35,load,4
2240,21.58,0,22.25,0,2016-03-05 12:00:37,load,4
2241,21.59,0,19.99,0,2016-03-05 12:00:39,load,4
2242,21.59,0,18.7,0,2016-03-05 12:00:41,load,4
2243,21.6,0,20.39,0,2016-03-05 12:00:43,load,4
2244,21.61,0,19.84,0,2016-03-05 12:00:45,load,4
2245,21.61,0,24.11,0,2016-03-05 12:00:47,load,4
2246,21.6,0,23.84,0,2016-03-05 12:00:49,load,4
2247,21.62,0,21.53,0,2016-03-05 12:00:51,load,4
2248,21.63,0,20.87,0,2016-03-05 12:00:53,load,4
2249,21.61,0,18.77,0,2016-03-05 12:00:55,load,4
2250,21.58,0,21.48,0,2016-03-05 12:00:58,load,4
2251,21.63,0,23.25,0,2016-03-05 12:01:00,load,4
2252,21.56,0,25.62,0,2016-03-05 12:01:02,load,4
2253,21.54,0,28.04,0,2016-03-05 12:01:04,load,4
2254,21.55,0,24.43,0,2016-03-05 12:01:06,load,4
2255,21.57,0,24.78,0,2016-03-05 12:01:08,load,4
2256,21.58,0,23.71,0,2016-03-05 12:01:10,load,4
2257,21.58,0,21.48,0,2016-03-05 12:01:12,load,4
2258,21.61,0,22.05,0,2016-03-05 12:01:14,load,4
2259,21.59,0,21.57,0,2016-03-05 12:01:16,load,4
2260,21.61,0,21.68,0,2016-03-05 12:01:18,load,4
2261,21.62,0,23.69,0,2016-03-05 12:01:20,load,4
2262,21.61,0,23.3,0,2016-03-05 12:01:22,load,4
2263,21.74,0,25,0,2016-03-05 12:01:24,load,4
2264,21.7,0,23.63,0,2016-03-05 12:01:26,load,4
2265,21.72,0,22.77,0,2016-03-05 12:01:28,load,4
2266,21.73,0,25.64,0,2016-03-05 12:01:30,load,4
2267,21.75,0,24.83,0,2016-03-05 12:01:32,load,4
2268,21.76,0,22.86,0,2016-03-05 12:01:34,load,4
2269,21.78,0,25.77,0,2016-03-05 12:01:36,load,4
2270,21.78,0,23.84,0,2016-03-05 12:01:38,load,4
2271,21.76,0,25.33,0,2016-03-05 12:01:40,load,4
2272,21.74,0,24.06,0,2016-03-05 12:01:42,load,4
2273,21.73,0,22.55,0,2016-03-05 12:01:44,load,4
2274,21.75,0,23.45,0,2016-03-05 12:01:46,load,4
2275,21.72,0,24.04,0,2016-03-05 12:01:48,load,4
2276,21.76,0,22.62,0,2016-03-05 12:01:50,load,4
2277,21.74,0,25.77,0,2016-03-05 12:01:52,load,4
2278,21.76,0,26.38,0,2016-03-05 12:01:54,load,4
2279,21.75,0,22.79,0,2016-03-05 12:01:56,load,4
2280,21.77,0,23.23,0,2016-03-05 12:01:58,load,4
2281,21.77,0,22.97,0,2016-03-05 12:02:00,load,4
2282,21.78,0,23.36,0,2016-03-05 12:02:02,load,4
2283,21.77,0,25.73,0,2016-03-05 12:02:05,load,4
2284,21.76,0,24.3,0,2016-03-05 12:02:07,load,4
2285,21.75,0,24.02,0,2016-03-05 12:02:09,load,4
2286,21.77,0,24.81,0,2016-03-05 12:02:11,load,4
2287,21.7,0,22.95,0,2016-03-05 12:02:13,load,4
2288,21.66,0,23.58,0,2016-03-05 12:02:15,load,4
2289,21.67,0,24.02,0,2016-03-05 12:02:17,load,4
2290,21.67,0,21.48,0,2016-03-05 12:02:19,load,4
2291,21.68,0,21.7,0,2016-03-05 12:02:21,load,4
2292,21.68,0,20.91,0,2016-03-05 12:02:23,load,4
2293,21.66,0,20.72,0,2016-03-05 12:02:25,load,4
2294,21.67,0,24.5,0,2016-03-05 12:02:27,load,4
2295,21.68,0,25.51,0,2016-03-05 12:02:29,load,4
2296,21.71,0,23.34,0,2016-03-05 12:02:31,load,4
2297,21.7,0,23.63,0,2016-03-05 12:02:33,load,4
2298,21.68,0,23.43,0,2016-03-05 12:02:35,load,4
2299,21.69,0,22.25,0,2016-03-05 12:02:37,load,4
2300,21.69,0,24.39,0,2016-03-05 12:02:39,load,4
2301,21.69,0,25.02,0,2016-03-05 12:02:41,load,4
2302,21.69,0,23.76,0,2016-03-05 12:02:43,load,4
2303,21.72,0,24.11,0,2016-03-05 12:02:45,load,4
2304,21.73,0.01,25.94,0,2016-03-05 12:02:47,load,4
2305,21.73,0.01,25.57,0,2016-03-05 12:02:49,load,4
2306,21.74,0,24.11,0,2016-03-05 12:02:51,load,4
2307,21.73,0,24.11,0,2016-03-05 12:02:53,load,4
2308,21.77,0,26.69,0,2016-03-05 12:02:55,load,4
2309,21.79,0,26.62,0,2016-03-05 12:02:57,load,4
2310,21.74,0,25.29,0,2016-03-05 12:02:59,load,4
2311,21.77,0,26.07,0,2016-03-05 12:03:01,load,4
2312,21.77,0,25.88,0,2016-03-05 12:03:03,load,4
2313,21.76,0,24.65,0,2016-03-05 12:03:05,load,4
2314,21.73,0,24.7,0,2016-03-05 12:03:07,load,4
2315,21.73,0,22.97,0,2016-03-05 12:03:10,load,4
2316,21.77,0,23.47,0,2016-03-05 12:03:12,load,4
2317,21.77,0,24.89,0,2016-03-05 12:03:14,load,4
2318,21.77,0,25.81,0,2016-03-05 12:03:16,load,4
2319,21.81,0,55.87,0,2016-03-05 12:03:18,load,4
2320,21.93,0,98.24,0,2016-03-05 12:03:20,load,4
2321,21.87,0,61.45,0,2016-03-05 12:03:22,load,4
2322,21.73,0,46.59,0,2016-03-05 12:03:24,load,4
2323,21.74,0,39.35,0,2016-03-05 12:03:26,load,4
2324,21.74,0,32.72,0,2016-03-05 12:03:28,load,4
2325,21.73,0,30.98,0,2016-03-05 12:03:30,load,4
2326,21.75,0,28.07,0,2016-03-05 12:03:32,load,4
2327,21.77,0,23.78,0,2016-03-05 12:03:34,load,4
2328,21.75,0,22.18,0,2016-03-05 12:03:36,load,4
2329,21.76,0,22.18,0,2016-03-05 12:03:38,load,4
2330,21.83,0,24.83,0,2016-03-05 12:03:40,load,4
2331,21.77,0.05,32.68,0,2016-03-05 12:03:42,load,4
2332,21.79,0.03,25,0,2016-03-05 12:03:44,load,4
2333,21.83,0.08,27.93,0,2016-03-05 12:03:46,load,4
2334,21.77,0.04,34.12,0,2016-03-05 12:03:49,load,4
2335,21.77,0.03,28.79,0,2016-03-05 12:03:51,load,4
2336,21.77,0.03,32.16,0,2016-03-05 12:03:53,load,4
2337,21.78,0.03,25.18,0,2016-03-05 12:03:55,load,4
2338,21.77,0.02,25.75,0,2016-03-05 12:03:57,load,4
2339,21.77,0.03,24.67,0,2016-03-05 12:03:59,load,4
2340,21.79,0.03,27.04,0,2016-03-05 12:04:01,load,4
2341,21.78,0.02,25.24,0,2016-03-05 12:04:03,load,4
2342,21.77,0.03,23.63,0,2016-03-05 12:04:05,load,4
2343,21.77,0.02,20.93,0,2016-03-05 12:04:08,load,4
2344,21.79,0.02,22.86,0,2016-03-05 12:04:10,load,4
2345,21.77,0.02,19.84,0,2016-03-05 12:04:12,load,4
2346,21.77,0.02,19.97,0,2016-03-05 12:04:14,load,4
2347,21.77,0.02,21.61,0,2016-03-05 12:04:16,load,4
2348,21.78,0.03,19.23,0,2016-03-05 12:04:18,load,4
2349,21.79,0.14,37.03,16,2016-03-05 12:04:20,load,4
2350,21.79,0.01,107,16,2016-03-05 12:04:22,load,4
2351,21.78,0,85.07,12,2016-03-05 12:04:24,load,4
2352,21.78,0,67.75,0,2016-03-05 12:04:26,load,4
2353,21.77,0,55.89,0,2016-03-05 12:04:28,load,4
2354,21.77,0,47.62,0,2016-03-05 12:04:30,load,4
2355,21.77,0,38.19,0,2016-03-05 12:04:32,load,4
2356,21.77,0,30.23,0,2016-03-05 12:04:35,load,4
2357,21.78,0,26.71,0,2016-03-05 12:04:37,load,4
2358,21.77,0,26.73,0,2016-03-05 12:04:39,load,4
2359,21.8,0,26.67,0,2016-03-05 12:04:41,load,4
2360,21.79,0,27.23,0,2016-03-05 12:04:43,load,4
2361,21.81,0,26.77,0,2016-03-05 12:04:45,load,4
2362,21.79,0,26.91,0,2016-03-05 12:04:47,load,4
2363,21.77,0,26.47,0,2016-03-05 12:04:49,load,4
2364,21.77,0,25.81,0,2016-03-05 12:04:51,load,4
2365,21.77,0,25.35,0,2016-03-05 12:04:53,load,4
2366,21.81,0,27.28,0,2016-03-05 12:04:55,load,4
2367,21.8,0,26.53,0,2016-03-05 12:04:57,load,4
2368,21.8,0,27.41,0,2016-03-05 12:04:59,load,4
2369,21.81,0,24.87,0,2016-03-05 12:05:01,load,4
2370,21.82,0,24.98,0,2016-03-05 12:05:03,load,4
2371,21.81,0,25.05,0,2016-03-05 12:05:05,load,4
2372,21.81,0,25.48,0,2016-03-05 12:05:07,load,4
2373,21.78,0,25.44,0,2016-03-05 12:05:09,load,4
2374,21.8,0,25.24,0,2016-03-05 12:05:11,load,4
2375,21.81,0,25.59,0,2016-03-05 12:05:13,load,4
2376,21.81,0,24.83,0,2016-03-05 12:05:15,load,4
2377,21.81,0,24.35,0,2016-03-05 12:05:17,load,4
2378,21.82,0,23.97,0,2016-03-05 12:05:19,load,4
2379,21.87,0,24.7,0,2016-03-05 12:05:21,load,4
2380,21.85,0,23.54,0,2016-03-05 12:05:23,load,4
2381,21.8,0,21.96,0,2016-03-05 12:05:25,load,4
2382,21.81,0,23.3,0,2016-03-05 12:05:27,load,4
2383,21.83,0,23.25,0,2016-03-05 12:05:29,load,4
2384,21.79,0,22.66,0,2016-03-05 12:05:31,load,4
2385,21.81,0,22.14,0,2016-03-05 12:05:33,load,4
2386,21.83,0,21.68,0,2016-03-05 12:05:35,load,4
2387,21.82,0,22.16,0,2016-03-05 12:05:38,load,4
2388,21.82,0,23.56,0,2016-03-05 12:05:40,load,4
2389,21.81,0,24.39,0,2016-03-05 12:05:42,load,4
2390,21.83,0,24.68,0,2016-03-05 12:05:44,load,4
2391,21.83,0,24.65,0,2016-03-05 12:05:46,load,4
2392,21.82,0,24.06,0,2016-03-05 12:05:48,load,4
2393,21.85,0,23.36,0,2016-03-05 12:05:50,load,4
2394,21.82,0,22.38,0,2016-03-05 12:05:52,load,4
2395,21.82,0,21.85,0,2016-03-05 12:05:54,load,4
2396,21.82,0,22.55,0,2016-03-05 12:05:56,load,4
2397,21.85,0,22.66,0,2016-03-05 12:05:58,load,4
2398,21.85,0,22.22,0,2016-03-05 12:06:00,load,4
2399,21.83,0,21.96,0,2016-03-05 12:06:02,load,4
2400,21.84,0,22.79,0,2016-03-05 12:06:04,load,4
2401,21.8,0,23.58,0,2016-03-05 12:06:06,load,4
2402,21.83,0,24.17,0,2016-03-05 12:06:08,load,4
2403,21.84,0,24.61,0,2016-03-05 12:06:10,load,4
2404,21.83,0,24.08,0,2016-03-05 12:06:12,load,4
2405,21.85,0,24.5,0,2016-03-05 12:06:14,load,4
2406,21.8,0,24.5,0,2016-03-05 12:06:16,load,4
2407,21.84,0,24.57,0,2016-03-05 12:06:18,load,4
2408,21.83,0,24.68,0,2016-03-05 12:06:20,load,4
2409,21.84,0,24.11,0,2016-03-05 12:06:22,load,4
2410,21.85,0,25.51,0,2016-03-05 12:06:24,load,4
2411,21.84,0,25.86,0,2016-03-05 12:06:26,load,4
2412,21.79,0,25.07,0,2016-03-05 12:06:28,load,4
2413,21.81,0,24.7,0,2016-03-05 12:06:30,load,4
2414,21.83,0,24.94,0,2016-03-05 12:06:32,load,4
2415,21.85,0,25.75,0,2016-03-05 12:06:34,load,4
2416,21.85,0,26.03,0,2016-03-05 12:06:36,load,4
2417,21.85,0,25.64,0,2016-03-05 12:06:38,load,4
2418,21.87,0,25.86,0,2016-03-05 12:06:40,load,4
2419,21.86,0,25.86,0,2016-03-05 12:06:42,load,4
2420,21.86,0,26.25,0,2016-03-05 12:06:44,load,4
2421,21.89,0,26.78,0,2016-03-05 12:06:47,load,4
2422,21.88,0,26.91,0,2016-03-05 12:06:49,load,4
2423,21.88,0,26.84,0,2016-03-05 12:06:51,load,4
2424,21.86,0,26.69,0,2016-03-05 12:06:53,load,4
2425,21.82,0,26.21,0,2016-03-05 12:06:55,load,4
2426,21.84,0,26.38,0,2016-03-05 12:06:57,load,4
2427,21.85,0,25.48,0,2016-03-05 12:06:59,load,4
2428,21.86,0,25.66,0,2016-03-05 12:07:01,load,4
2429,21.83,0,25.55,0,2016-03-05 12:07:03,load,4
2430,21.85,0,24.24,0,2016-03-05 12:07:05,load,4
2431,21.85,0,24.26,0,2016-03-05 12:07:07,load,4
2432,21.84,0,23.84,0,2016-03-05 12:07:09,load,4
2433,21.79,0,22.95,0,2016-03-05 12:07:11,load,4
2434,21.85,0,22.47,0,2016-03-05 12:07:13,load,4
2435,21.84,0,22.23,0,2016-03-05 12:07:15,load,4
2436,21.85,0,22.47,0,2016-03-05 12:07:17,load,4
2437,21.85,0,22.49,0,2016-03-05 12:07:19,load,4
2438,21.85,0,23.32,0,2016-03-05 12:07:21,load,4
2439,21.87,0,22.99,0,2016-03-05 12:07:23,load,4
2440,21.86,0,21.79,0,2016-03-05 12:07:25,load,4
2441,21.87,0,20.5,0,2016-03-05 12:07:27,load,4
2442,21.86,0,20.3,0,2016-03-05 12:07:29,load,4
2443,21.86,0,20.96,0,2016-03-05 12:07:31,load,4
2444,21.86,0,22.29,0,2016-03-05 12:07:33,load,4
2445,21.86,0,23.23,0,2016-03-05 12:07:35,load,4
2446,21.86,0,23.23,0,2016-03-05 12:07:37,load,4
2447,21.85,0,24.33,0,2016-03-05 12:07:39,load,4
2448,21.85,0,24.54,0,2016-03-05 12:07:41,load,4
2449,21.85,0,24.57,0,2016-03-05 12:07:43,load,4
2450,21.85,0,23.69,0,2016-03-05 12:07:45,load,4
2451,21.85,0,23.91,0,2016-03-05 12:07:47,load,4
2452,21.86,0,25.05,0,2016-03-05 12:07:49,load,4
2453,21.86,0,25.46,0,2016-03-05 12:07:51,load,4
2454,21.85,0,25.4,0,2016-03-05 12:07:54,load,4
2455,21.84,0,25.51,0,2016-03-05 12:07:56,load,4
2456,21.83,0,25.44,0,2016-03-05 12:07:58,load,4
2457,21.83,0,25.42,0,2016-03-05 12:08:00,load,4
2458,21.82,0,24.76,0,2016-03-05 12:08:02,load,4
2459,21.84,0,24.15,0,2016-03-05 12:08:04,load,4
2460,21.85,0,23.41,0,2016-03-05 12:08:06,load,4
2461,21.83,0,24.19,0,2016-03-05 12:08:08,load,4
2462,21.83,0,24.26,0,2016-03-05 12:08:10,load,4
2463,21.83,0,24.5,0,2016-03-05 12:08:12,load,4
2464,21.81,0,25.51,0,2016-03-05 12:08:14,load,4
2465,21.82,0,26.56,0,2016-03-05 12:08:16,load,4
2466,21.83,0,27.04,0,2016-03-05 12:08:18,load,4
2467,21.83,0,27.3,0,2016-03-05 12:08:20,load,4
2468,21.83,0,27.93,0,2016-03-05 12:08:22,load,4
2469,21.83,0,27.39,0,2016-03-05 12:08:24,load,4
2470,21.83,0,26.38,0,2016-03-05 12:08:26,load,4
2471,21.82,0,26.34,0,2016-03-05 12:08:28,load,4
2472,21.83,0,25.22,0,2016-03-05 12:08:30,load,4
2473,21.83,0,25.88,0,2016-03-05 12:08:32,load,4
2474,21.83,0,26.1,0,2016-03-05 12:08:34,load,4
2475,21.83,0,26.43,0,2016-03-05 12:08:36,load,4
2476,21.83,0,26.99,0,2016-03-05 12:08:38,load,4
2477,21.83,0,27.19,0,2016-03-05 12:08:40,load,4
2478,21.85,0,26.71,0,2016-03-05 12:08:42,load,4
2479,21.86,0,26.99,0,2016-03-05 12:08:44,load,4
2480,21.86,0,29.16,0,2016-03-05 12:08:46,load,4
2481,21.86,0,28.02,0,2016-03-05 12:08:48,load,4
2482,21.86,0,26.05,0,2016-03-05 12:08:50,load,4
2483,21.86,0,25.4,0,2016-03-05 12:08:52,load,4
2484,21.87,0,25.18,0,2016-03-05 12:08:54,load,4
2485,21.87,0,25.35,0,2016-03-05 12:08:56,load,4
2486,21.95,0,25.4,0,2016-03-05 12:08:58,load,4
2487,21.95,0,25.16,0,2016-03-05 12:09:01,load,4
2488,21.94,0,25.24,0,2016-03-05 12:09:03,load,4
2489,21.97,0,25.24,0,2016-03-05 12:09:05,load,4
2490,21.97,0,25.59,0,2016-03-05 12:09:07,load,4
2491,21.96,0,25.81,0,2016-03-05 12:09:09,load,4
2492,21.95,0,25.62,0,2016-03-05 12:09:11,load,4
2493,21.95,0,25.83,0,2016-03-05 12:09:13,load,4
2494,21.98,0,26.23,0,2016-03-05 12:09:15,load,4
2495,21.96,0,26.08,0,2016-03-05 12:09:17,load,4
2496,21.98,0,25.88,0,2016-03-05 12:09:19,load,4
2497,21.89,0,25.97,0,2016-03-05 12:09:21,load,4
2498,21.89,0,25.92,0,2016-03-05 12:09:23,load,4
2499,21.86,0,25.99,0,2016-03-05 12:09:25,load,4
2500,21.86,0,25.7,0,2016-03-05 12:09:27,load,4
2501,21.88,0,25.31,0,2016-03-05 12:09:29,load,4
2502,21.86,0,25.29,0,2016-03-05 12:09:31,load,4
2503,21.85,0,24.52,0,2016-03-05 12:09:33,load,4
2504,21.85,0,23.98,0,2016-03-05 12:09:35,load,4
2505,21.87,0,23.78,0,2016-03-05 12:09:37,load,4
2506,21.9,0,23.25,0,2016-03-05 12:09:39,load,4
2507,21.91,0,22.71,0,2016-03-05 12:09:41,load,4
2508,21.89,0,22.12,0,2016-03-05 12:09:43,load,4
2509,21.88,0,22.07,0,2016-03-05 12:09:45,load,4
2510,21.89,0,23.34,0,2016-03-05 12:09:47,load,4
2511,21.91,0,24.06,0,2016-03-05 12:09:49,load,4
2512,21.89,0,24.3,0,2016-03-05 12:09:51,load,4
2513,21.9,0,24.59,0,2016-03-05 12:09:53,load,4
2514,21.89,0,24.89,0,2016-03-05 12:09:55,load,4
2515,21.88,0,25.2,0,2016-03-05 12:09:57,load,4
2516,21.87,0,25.66,0,2016-03-05 12:09:59,load,4
2517,21.88,0,24.54,0,2016-03-05 12:10:01,load,4
2518,21.88,0,23.25,0,2016-03-05 12:10:03,load,4
2519,21.88,0,23.03,0,2016-03-05 12:10:05,load,4
2520,21.86,0,21.66,0,2016-03-05 12:10:07,load,4
2521,21.88,0,21,0,2016-03-05 12:10:10,load,4
2522,21.9,0,20.85,0,2016-03-05 12:10:12,load,4
2523,21.87,0,22.42,0,2016-03-05 12:10:14,load,4
2524,21.87,0,23.52,0,2016-03-05 12:10:16,load,4
2525,21.87,0,24.06,0,2016-03-05 12:10:18,load,4
2526,21.88,0,25.44,0,2016-03-05 12:10:20,load,4
2527,21.85,0,24.35,0,2016-03-05 12:10:22,load,4
2528,21.85,0,23.08,0,2016-03-05 12:10:24,load,4
2529,21.84,0,22.2,0,2016-03-05 12:10:26,load,4
2530,21.83,0,21.15,0,2016-03-05 12:10:28,load,4
2531,21.85,0,21.85,0,2016-03-05 12:10:30,load,4
2532,21.9,0,22.53,0,2016-03-05 12:10:32,load,4
2533,21.89,0,21.77,0,2016-03-05 12:10:34,load,4
2534,21.9,0,20.93,0,2016-03-05 12:10:36,load,4
2535,21.89,0,21.17,0,2016-03-05 12:10:38,load,4
2536,21.9,0,21.42,0,2016-03-05 12:10:40,load,4
2537,21.93,0,22.44,0,2016-03-05 12:10:42,load,4
2538,21.9,0,23.97,0,2016-03-05 12:10:44,load,4
2539,21.88,0,24.04,0,2016-03-05 12:10:46,load,4
2540,21.89,0,23.73,0,2016-03-05 12:10:48,load,4
2541,21.89,0,24.5,0,2016-03-05 12:10:50,load,4
2542,21.89,0,25.46,0,2016-03-05 12:10:52,load,4
2543,21.9,0,25.29,0,2016-03-05 12:10:54,load,4
2544,21.92,0,24.63,0,2016-03-05 12:10:56,load,4
2545,21.91,0,24.22,0,2016-03-05 12:10:58,load,4
2546,21.91,0,24.41,0,2016-03-05 12:11:00,load,4
2547,21.91,0,24.74,0,2016-03-05 12:11:02,load,4
2548,21.89,0,24.76,0,2016-03-05 12:11:04,load,4
2549,21.89,0,25.29,0,2016-03-05 12:11:06,load,4
2550,21.91,0,25.16,0,2016-03-05 12:11:08,load,4
2551,21.9,0,24.92,0,2016-03-05 12:11:10,load,4
2552,21.89,0,25.05,0,2016-03-05 12:11:12,load,4
2553,21.91,0,24.78,0,2016-03-05 12:11:14,load,4
2554,21.92,0,24.57,0,2016-03-05 12:11:17,load,4
2555,21.9,0,25.33,0,2016-03-05 12:11:19,load,4
2556,21.93,0,25.27,0,2016-03-05 12:11:21,load,4
2557,21.92,0,25.16,0,2016-03-05 12:11:23,load,4
2558,21.93,0,25.18,0,2016-03-05 12:11:25,load,4
2559,21.95,0,25.29,0,2016-03-05 12:11:27,load,4
2560,21.93,0,26.01,0,2016-03-05 12:11:29,load,4
2561,21.88,0,25.77,0,2016-03-05 12:11:31,load,4
2562,21.89,0,25.51,0,2016-03-05 12:11:33,load,4
2563,21.89,0,28.42,0,2016-03-05 12:11:35,load,4
2564,21.88,0,27.52,0,2016-03-05 12:11:37,load,4
2565,21.88,0,26.58,0,2016-03-05 12:11:39,load,4
2566,21.89,0,26.29,0,2016-03-05 12:11:41,load,4
2567,21.88,0,26.23,0,2016-03-05 12:11:43,load,4
2568,21.89,0,25.55,0,2016-03-05 12:11:45,load,4
2569,21.89,0,25.42,0,2016-03-05 12:11:47,load,4
2570,21.87,0,25.4,0,2016-03-05 12:11:49,load,4
2571,21.89,0,25.83,0,2016-03-05 12:11:51,load,4
2572,21.87,0,26.01,0,2016-03-05 12:11:53,load,4
2573,21.88,0,26.27,0,2016-03-05 12:11:55,load,4
2574,21.88,0,25.66,0,2016-03-05 12:11:57,load,4
2575,21.88,0,27.06,0,2016-03-05 12:11:59,load,4
2576,21.9,0,26.84,0,2016-03-05 12:12:01,load,4
2577,21.89,0,25.68,0,2016-03-05 12:12:03,load,4
2578,21.88,0,25.75,0,2016-03-05 12:12:05,load,4
2579,21.9,0,25.11,0,2016-03-05 12:12:07,load,4
2580,21.89,0,24.5,0,2016-03-05 12:12:09,load,4
2581,21.92,0,21.77,0,2016-03-05 12:12:11,load,4
2582,21.89,0,22.38,0,2016-03-05 12:12:13,load,4
2583,21.89,0,22.95,0,2016-03-05 12:12:15,load,4
2584,21.88,0,23.54,0,2016-03-05 12:12:17,load,4
2585,21.89,0,23.98,0,2016-03-05 12:12:19,load,4
2586,21.88,0,24.08,0,2016-03-05 12:12:21,load,4
2587,21.88,0,23.91,0,2016-03-05 12:12:24,load,4
2588,21.89,0,23.58,0,2016-03-05 12:12:26,load,4
2589,21.91,0,23.17,0,2016-03-05 12:12:28,load,4
2590,21.89,0,24.19,0,2016-03-05 12:12:30,load,4
2591,21.9,0,25.46,0,2016-03-05 12:12:32,load,4
2592,21.9,0,26.38,0,2016-03-05 12:12:36,load,4
2593,21.89,0,25.42,0,2016-03-05 12:12:38,load,4
2594,21.9,0,25.37,0,2016-03-05 12:12:40,load,4
2595,21.9,0,25.18,0,2016-03-05 12:12:42,load,4
2596,21.9,0,31.46,0,2016-03-05 12:12:44,load,4
2597,21.9,0,42.92,0,2016-03-05 12:12:46,load,4
2598,21.9,0,41.47,0,2016-03-05 12:12:48,load,4
2599,21.9,0,37.43,0,2016-03-05 12:12:50,load,4
2600,21.9,0,34.17,0,2016-03-05 12:12:52,load,4
2601,21.88,0,31.35,0,2016-03-05 12:12:54,load,4
2602,21.86,0,28.44,0,2016-03-05 12:12:56,load,4
2603,21.86,0,26.95,0,2016-03-05 12:12:58,load,4
2604,21.89,0,21.72,0,2016-03-05 12:13:00,load,4
2605,21.89,0,14.35,0,2016-03-05 12:13:02,load,4
2606,21.89,0,15.64,0,2016-03-05 12:13:04,load,4
2607,21.89,0,16.95,0,2016-03-05 12:13:06,load,4
2608,21.89,0,17.92,0,2016-03-05 12:13:08,load,4
2609,21.89,0,19.99,0,2016-03-05 12:13:10,load,4
2610,21.89,0,21.66,0,2016-03-05 12:13:12,load,4
2611,21.91,0,23.19,0,2016-03-05 12:13:14,load,4
2612,21.91,0,23.08,0,2016-03-05 12:13:16,load,4
2613,21.9,0,22.18,0,2016-03-05 12:13:18,load,4
2614,21.91,0,22.36,0,2016-03-05 12:13:21,load,4
2615,21.91,0,21.77,0,2016-03-05 12:13:23,load,4
2616,21.92,0,20.74,0,2016-03-05 12:13:25,load,4
2617,21.96,0,19.62,0,2016-03-05 12:13:27,load,4
2618,21.96,0,20.23,0,2016-03-05 12:13:29,load,4
2619,21.96,0,21.26,0,2016-03-05 12:13:31,load,4
2620,21.96,0,21.79,0,2016-03-05 12:13:33,load,4
2621,21.95,0,22.86,0,2016-03-05 12:13:35,load,4
2622,21.99,0,23.89,0,2016-03-05 12:13:37,load,4
2623,21.93,0,25.57,0,2016-03-05 12:13:39,load,4
2624,21.93,0,25.86,0,2016-03-05 12:13:41,load,4
2625,21.93,0,25.7,0,2016-03-05 12:13:43,load,4
2626,21.92,0,25.72,0,2016-03-05 12:13:45,load,4
2627,21.91,0,25.62,0,2016-03-05 12:13:47,load,4
2628,21.92,0,24.98,0,2016-03-05 12:13:49,load,4
2629,21.91,0,25.46,0,2016-03-05 12:13:51,load,4
2630,21.88,0,24.85,0,2016-03-05 12:13:53,load,4
2631,21.9,0,23.87,0,2016-03-05 12:13:55,load,4
2632,21.9,0,24.43,0,2016-03-05 12:13:57,load,4
2633,21.92,0,25.86,0,2016-03-05 12:13:59,load,4
2634,21.92,0,25.7,0,2016-03-05 12:14:01,load,4
2635,21.91,0,25.38,0,2016-03-05 12:14:03,load,4
2636,21.92,0,25.02,0,2016-03-05 12:14:05,load,4
2637,21.92,0,25.48,0,2016-03-05 12:14:07,load,4
2638,21.95,0.02,25.29,0,2016-03-05 12:14:09,load,4
2639,21.96,0.04,26.21,0,2016-03-05 12:14:11,load,4
2640,21.93,0,23.52,0,2016-03-05 12:14:13,load,4
2641,21.9,0,22.03,0,2016-03-05 12:14:15,load,4
2642,21.9,0,22.79,0,2016-03-05 12:14:17,load,4
2643,21.89,0,22.55,0,2016-03-05 12:14:19,load,4
2644,21.9,0,22.77,0,2016-03-05 12:14:21,load,4
2645,21.91,0,23.95,0,2016-03-05 12:14:24,load,4
2646,21.92,0,23.41,0,2016-03-05 12:14:26,load,4
2647,21.91,0,22.77,0,2016-03-05 12:14:28,load,4
2648,21.91,0,23.19,0,2016-03-05 12:14:30,load,4
2649,21.92,0,22.92,0,2016-03-05 12:14:32,load,4
2650,21.93,0,22.84,0,2016-03-05 12:14:34,load,4
2651,21.92,0,23.93,0,2016-03-05 12:14:36,load,4
2652,21.93,0,23.67,0,2016-03-05 12:14:38,load,4
2653,21.91,0,23.82,0,2016-03-05 12:14:40,load,4
2654,21.91,0,23.36,0,2016-03-05 12:14:42,load,4
